id,stem,choices,correctKey,rationale,module,topic,skillArea,sourceType,locale,published,sourcePdf,solutionPdf,itemIndex
bank-exam-x6-t5-03-44abf0a394,Zo štyroch podstatných mien sme vynechali všetky samohlásky. V troch prípadoch išlo o tú istú trojicu samohlások. Z ktorého slova sme vynechali inú trojicu samohlások ako zo zvyšných troch?,A. ZVRN|B. PTN|C. MŠT|D. SMRNC,B,"Trojica E I A – zverina, mešita, smernica. Nezapadá teda možnosť B.",M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,3
bank-t5-03-dc2721743b,"Za tri dni prešli žiaci na výlete 65 km. Prvý deň prešli dvakrát toľko ako tretí deň, druhý deň prešli o 10 km menej ako prvý deň. Koľko kilometrov prešli v jednotlivých dňoch?","A. Prvý deň = 40 km, druhý deň = 15 km, tretí deň = 10 km|B. Prvý deň = 40 km, druhý deň = 30 km, tretí deň = 25 km|C. Prvý deň = 25 km, druhý deň = 25 km, tretí deň = 15 km|D. Prvý deň = 30 km, druhý deň = 20 km, tretí deň = 15 km",D,"Dôležitý je správny zápis: 1. deň .....2x km, 2. deň ..... (2x – 10 ) km, 3 . deň ..... x km. 2x + (2 x – 10 ) + x = 65 5 x – 10 = 65 5x = 65 + 10 5x = 75 x = 15 km = 3. deň",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,3
bank-exam-x6-t5-04-d135c838ed,"Slovné spojenie prídete k nám má rovnaký rytmus ako spojenie nádherne spí, ale iný rytmus ako spojenie moderný štýl. Ktoré z uvedených slovných spojení má iný rytmus ako zvyšné tri?","A. pyšný ako páv|B. malý, ale náš|C. prvý slnka lúč|D. letí kŕdeľ vrán",D,"Pri pozorovaní dĺžňov a dvojhlások si v poslednej možnosti všimnime, že má tretiu slabiku dlhú, rozdielne od ostatných možností. Všímame si krátke a dlhé hlásky v spojeniach. A: po-ná-hľam-sa (K-D-K-K), B: vi-die-cky-dom (K-D-K- K), C: o-dí-du-preč (K-D-K-K), D: ne-po-viem-nič (K-K-D-K).",M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,4
bank-t5-04-d6d3ce50d9,Miloš zbiera stoeurové a päťdesiateurové bankovky. Spolu má 21 bankoviek a ich celková hodnota je 1550€. Koľko stoeurových bankoviek nazbieral?,A. 11|B. 10|C. 8|D. 12,B,50x + 100. (21 – x) = 1550 50x + 2100 – 100 = 1550 -50x + 2100 = 1550 / -2100 -50x = 1550 – 2100 -50x = -550 /:50 X = 11 (päťdesiateurových) 21 – 11 = 10 či je bankoviek 21.,M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,4
bank-exam-x6-t5-05-641c5ba662,"Aj keď pravdepodobne neovládate gréčtinu, pokúste sa odhadnúť význam slova ԑμχαριστώ [Efcharistó]",A. premena|B. zjavenie|C. svetlo|D. ďakujem,D,Správna odpoveď: D.,M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,5
bank-exam-x6-t5-06-f88053c920,Mirka rada vymýšľa hádanky pre svojho brata. Zvolí si spisovné slovenské slovo a nejako ho rozdelí na tri časti. Potom v každej časti napíše písmená v opačnom poradí. Napokon všetky časti opäť spojí. Napr.: AUTOBUS AU+TOB+US UA+BOT+SU UABOTSU Bratovi ukáže iba výsledok a on má uhádnuť pôvodné slovo. Pri tvorbe jednej z nasledujúcich hádaniek sa Mirka pomýlila. Pri ktorej?,A. TERPKERÁ|B. ĽOKANJECI|C. ALAPNICAK|D. TAĎILEAN,B,"Slová: pretekár, koľajnice, palacinka, ďatelina – možnosti B môžeme pozorovať, že sa písmená nenachádzajú v slabikách, sú nesprávne zašifrované.",M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,6
bank-t5-06-fb558054d0,Aký letopočet predstavuje zápis: MDCCXLVIII?,A. 1668|B. 1768|C. 1748|D. 1648,C,Správna odpoveď: C.,M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,6
bank-exam-x6-t5-07-a94c1dffa4,"V ktorom z uvedených slov možno nahradiť otázniky písmenami (1 otáznik = 1 písmeno) tak, aby vzniklo slovo (v nominatíve singuláru) označujúce umelecké slohy?",A. ??NES???|B. ???ANT???|C. ??ARO??|D. ??CES??,D,Secesia,M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,7
bank-t5-07-31b84d340c,Tyčinka obsahuje na 50 gramov 12 gramov cukru. Koľko percent cukru obsahuje tyčinka?,A. 12|B. 50|C. 20|D. 24,D,Percento cukru = (50 :12 )×100=24%,M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,7
bank-exam-x6-t5-08-ce45328da3,"V ktorej vete možno v oboch zvýraznených slovách zmeniť poradie písmen tak, aby vznikli spisovné a správne napísané slová, ktoré sa významovo aj gramaticky hodia do vety?",A. Na APEZÁD Slovenska vypukla ÉDIAPIEME žltačky|B. Slovenskí VRIŠOPTOV si z olympiády odniesli niekoľko IDAMELE|C. TORÁMEDOR slávnostným príhovorom zahájil VÚPSELO sezónu|D. Les v neďalekej EDONIEL sa zmenil na BAKORISÚN,C,"Moderátor, plesovú (v ostatných možnostiach je zmenené písmeno, prípadne aspoň jedno zo slov obsahuje viac písmen, než má).",M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,8
bank-t5-08-fa8ce7ba18,"Skupina turistov prešla za 6 dní 3/11 plánovanej trasy. Za koľko dní prejdú celú trasu, keď počítame, že sa žiadne okolnosti nezmenia?",A. 33|B. 22|C. 44|D. 55,B,"Celá trasa predstavuje 11/11. 1/11 prejdú za 2 dni, to znamená, že celú trasu prejdú za 11 x 2 = 22 dní.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,8
bank-exam-x6-t5-09-ccdc4dee0f,V ktorej z nasledujúcich možností možno pridaním predpony a- vytvoriť zmysluplné slová ?,"A. - symetrický, -fúzia|B. - proporcia, -rytmický|C. - morálny, -nulovať|D. -patia, -disponovaný",C,"Amorálny, Anulovať",M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,9
bank-t5-09-b65fcdb32f,"V mužskej hádzanej sa jednotlivým mužstvám udeľujú body nasledovne: - 1 bod za remízu, - 0 bodov za prehru. Dukla Banská Bystrica získala v sezóne 11 bodov. Aký je najmenší počet zápasov, ktorý mohlo toto mužstvo odohrať?",A. 4|B. 6|C. 5|D. 8,C,"Ak hľadáme najmenší počet zápasov, uprednostníme výsledok, ktorý predstavuje najviac získaných bodov – teda výhru. Z 11 bodov sme mohli inkasovať 9 za 3 výhry, a ďalšie dva body za dve remízy.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,9
bank-exam-x6-t5-10-04d91b1965,Slová podmorský a zámorie sú odvodené od toho istého slova more. Ktorá z nasledujúcich dvojíc slov nie je odvodená od toho istého slova?,A. zeman - zázemie|B. náhrada - hradby|C. prašný - prachovka|D. nákup - kupec,B,"Slovo náhrada sa vzťahuje k uhradeniu/ nahradeniu, čo nemá nič spoločné s hradbami, ktoré sú odvodené od slova hrad.",M3,T5,VJS,bank,sk,true,5_VSJP8_Test_X6_Exam-3ndcxh.pdf,5_VSJP8_Test_X6_Exam_Riesenie-zhweu2.pdf,10
bank-t5-10-8230705ba7,"Otočné dvere urobia 4 úplné otáčky za minútu. V každom z troch sektorov otáčacích dverí je miesto maximálne pre dve osoby. Aký je maximálny počet osôb, ktoré môžu vstúpiť dverami do budovy počas 30 minút?",A. 60|B. 240|C. 180|D. 720,D,3 sektory × 2 osoby = 6 osôb na jednu otáčku . Za jednu minútu je to 6 osôb x 4 otáčky = 24 osôb. Za 30 minút môže vstúpiť maximálne 24 osôb x 30 = 720 osôb.,M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,10
bank-t5-12-22d90bd1e8,Ivan má tri sesternice a jedného bratranca. Ivanova mama je jedináčik. Minimálne koľko detí musí mať jedna Ivanova stará mama?,A. 1|B. 2|C. 3|D. nevieme určiť,B,"Jedno z detí je Ivanov otec a na to, aby mal Ivan sesternice alebo bratrancov musí mať jeho otec súr odenca. Stačí jeden súrodenec, čiže 1+1.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,12
bank-t5-13-d86e751068,V rade za sebou kráča na začiatku kačka a za ňou kačiatka. Jedno kačiatko je pred druhým a dve za tretím. Koľko členov má kačacia rodinka?,A. 5|B. 6|C. 7|D. 9,B,"Za tretím kačiatkom sú ešte dve, čiže kačiatok je 5. Musíme však pripočítať aj mamu.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,13
bank-t5-14-4426781f39,"Laura má v zásuvke 30 červených a 18 zelených ponožiek. Iné ponožky nemá. Ľavé a pravé ponožky sú rovnaké. Ráno sa oblieka po tme. Koľko ponožiek musí zo zásuvky vytiahn uť, aby s i bola istá, že má aspoň dve ponožky rovnakej farby?",A. 3|B. 48|C. 18|D. 30,A,"Má iba dve farby, takže pri 3 vytiahnutých ponožkách bude mať určite 2 rovnakej farby.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,14
bank-t5-15-a0afe884ce,Dobre sa pozrite na nasledujúce obrázky. Akú hodnotu bude mať symbol puzzle? + + = 60 + + = 30 - = 3 + + =,A. 20|B. 23|C. 18|D. 27,D,"Sova má hodnotu 20, krab 5, had 2 .",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,15
bank-t5-16-ebf465c63f,"Koľko je teraz hodín, ak čas, ktorý uplynul od poludnia, tvorí tretinu času, ktorý uplynie od poludnia do polnoci?",A. 5:00|B. 16:00|C. 15:00|D. 8:00,B,"Poludnie znamená 12:00 na obed . Do polnoci zostáva 12 hodín. 12/ 3 = 4, čiže teraz je 16:00 a do polnoci ostáva ešte 8 hodín.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,16
bank-t5-17-efb494f6ec,"Dve kačky idú pred kačkou, dve kačky za kačkou a v strede je tiež kačka. Koľko najmenej kačiek je v rade?",A. 3|B. 5|C. 7|D. 8,A,Na splnenie všetkých troch podmienok postačujú tri kačky.,M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,17
bank-t5-18-94afd2d347,Koľko jednosmerných leteckých liniek treba na priame spojenie každých dvoch z piatich ostrovov v Atramentovom mori?,A. 10|B. 8|C. 15|D. 20,D,"Chceme priamo spojiť každú dvojicu ostrovov, čo znamená, že budeme priamo letieť napríklad z elipsy do osemuholníka bez toho, aby sme prešli cez kruh. Keďže riešime jednosmerné spojenia, budeme rozlišovať trasu z A do B a z B do A. Na každý ostrov pripadajú 4 odchádzajúce lety (predstavme si, že z A sa potrebujeme vedieť dostať do B, C, D, E). 4 lety x 5 ostrovov = 20.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,18
bank-t5-19-c2de3a05a0,"Na súťaži boli 4 šachisti. Koľko zápasov sa odohralo, ak hral každý s každým práve raz?",A. 4|B. 8|C. 6|D. 12,C,"Ak si šachistov označíme A, B, C, D, tak A odohrá zápas s B, C, D (3 zápasy), B už len s C a D (2 zápasy , keďže s A už zápas prebehol ) a C už len s D (1 zápas). 3+2+1 = 6.",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,19
bank-t5-20-714a970eef,"Koľko rôznych trojciferných čísel deliteľných 5 môžeme vytvoriť z 2, 4, 5? Číslice sa smú opakovať.",A. 6|B. 7|C. 9|D. 8,C,"Číslo je deliteľné 5 , ak sa končí na 5 alebo 0 – v našom prípade máme k dispozícii len",M3,T5,VSP,bank,sk,true,VSJP8_Mudre-predplatne_5_Ulohy-s6hvtz.pdf,VSJP8_Mudre-predplatne_5_Riesenia-00ceqg.pdf,20
bank-t6-01-55915f83f7,Nasledujúci graf opisuje potreby učiteľov nemeckého jazyka v ankete. Ktorý z údaj vyplýva z grafu ? (zdroj: pocitacprekazdeho.sk),A. Najmenej učiteľov má záujem o cvičenia na písanie|B. Cvičenia na rozprávanie sa ukázali ako najpopulárnejšie|C. Prieskumu sa zúčastnilo 505 učiteľov|D. Tretina učiteľov prejavila záujem o hry,B,"všímame si žltý stĺpček grafu , hodnota je 86.",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,1
bank-t6-02-371c9a454f,"Nasledujúci graf zobrazuje dáta o populácii Slovenska v rokoch 1993 – 2010. Označ tvrdenie, ktoré z grafu nevyplýva. (zdroj: wikipedia.org)","A. Najvyšší nárast populácie Slovensko zaznamenalo medzi rokmi 1993 – 1998|B. Populácia Slovenska má stúpajúcu tendenciu|C. Populácia Slovenska prekročila hranicu 5,5 milióna obyvateľov|D. Nárast populácie medzi rokmi 1993 – 2010 neprekročil 1 mil ión",C,"z grafu môžeme vyčítať, že v poslednom uvedenom roku bola populácia mierne nad 5,41 milióna.",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,2
bank-t6-03-5192b04362,Graf zobrazuje vekové rozloženie priaznivcov počítačových hier. Ktoré z nasledujúcich tvrdení nevyplýva z uvedeného grafu?,A. Najmenej priaznivcov počítačových hier má 35 a viac rokov|B. Súčet percent dvoch najväčších vekových skupín tvorí viac ako polovicu priaznivcov|C. Graf zobrazuje celkovo 6 vekových skupín|D. Ľudia vo veku 15 – 19 rokov tvoria najväčšiu skupinu priaznivcov,A,najmenej priaznivcov počítačových hier má 0 – 14 rokov.,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,3
bank-t6-04-3e2145a6b7,"V nasledujúc om grafe je zobrazené percentuálne rozloženie práce spolužiakov na skupinovom projekte. Vyber tvrdenie, ktoré z grafu nevyplýva.",A. Marek urobil najviac práce na skupinovom projekte|B. Marek a Veronika spolu urobili viac než polovicu práce|C. Domink a Tereza urobili menej než štvrtinu celkovej práce|D. Najmenej práce urobili Michal s Alicou,C,"Dominik + Tereza = 16 % + 17 % = 33%, čo je viac ako štvrtina (25%) .",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,4
bank-t6-05-c7516c39bd,"Uvedený graf zobrazuje teploty namerané na bratislavskom letisku. Označ odpoveď, ktorá nevyplýva z grafu. (zdroj: shmu.sk)",A. V júli 2021 stúpla denná maximálna teplota vzduchu nad 40°C|B. Aspoň v troch mesiacoch roku 2021 teploty neklesli pod 0°C|C. Z dlhodobého hľadiska je február najchladnejším mesiacom na Slovensku|D. Absolútne historické maximum dennej teploty vzduchu je 40°C,A,"všímame si oranžovú líniu – vidíme, že v roku 2021 denné maximálne teploty neprekročili ani len 35°C.",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,5
bank-t6-06-86ccf3e7af,Nasledujúci graf zobrazuje výsledky ankety týkajúcej sa zálohovania plechoviek. Označ pravdivú informáciu . (zdroj: cas.sk),"A. V grafe sú uvedené nesprávne hodnoty|B. Viac ako polovica respondentov je spokojná so zálohovaním|C. 2,6% respondentov bolo vyčlenených z grafu|D. V grafe sú práve štyri gramatické chyby",A,súčet hodnôt nie je 100%.,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,6
bank-t6-07-0c491f6477,"Nasledujúci graf zobrazuje správnosť držania tela u žiakov základných škôl v roku 2002 . Označ tvrdenie, ktoré nevyplýva z grafu. (zdroj: ruvzmi.sk)",A. Žiaci vyšších ročníkov mali horšie držanie tela než žiaci nižších ročníkov|B. Nesprávne držanie tela sa najčastejšie vyskytovalo u žiakov 8. a 9. ročníka|C. V materskej škole sa žiaci naučili správne držať telo|D. Celkový pomer správneho a nesprávneho držania tela bol 2 : 8,C,tento údaj nemáme z grafu ako zistiť.,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,7
bank-t6-08-ed58d918c4,Koláčový graf znázorňuje početnosť žiakov jednej školy v rôznych krúžkoch. V ktorých dvoch krúžkoch je rovnaký počet žiakov?,A. v športovom a turistickom|B. v speváckom a športovom|C. v matematickom a dramatickom|D. vo výtvarnom a speváckom,B,Správna odpoveď: B.,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,8
bank-t6-09-3cc876cdb7,Graf: Podiel tržieb aquaparkov na celkových tržbách. Zdroj: Podnikatel.sk Ktorá možnosť nevyplýva z grafu ?,"A. Všetky aquaparky spolu tvoria 100% tržieb|B. Aquapark Galandia nemá žiadny podiel na celkových tržbách|C. Najvyššie zisky mali Slovenské liečebné kúpele Turčianske Teplice,|D. Tržby aquaparku Poprad, s. r. o. majú približne štvrtinový podiel na celkových tržbách",B,aquapark Galandia má podiel 1%.,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,9
bank-t6-10-72f62fe8ae,"Bunka je sústava mnohých chemických zlúčenín. Na obrázku je znázornené percentuálne zastúpenie jej jednotlivých zložiek. Označte možnosť, ktorá z grafu vyplýva.","A. Sacharidy, lipidy, nukleové kyseliny a minerálne látky tvoria spolu štvrtinu celkového zloženia bunky|B. Voda tvorí maximálne polovicu bunky|C. Percentuálny podiel bielkovín nevieme z grafu zistiť|D. Voda a sacharidy spolu tvoria takmer tri štvrtiny zloženia bunky",D,65 % + 9 % = 74 %,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,10
bank-t6-11-a6b8ded7ac,"V nasledujúcej tabuľke je uvedené hodnotenie globálnych kompetencií žiakov na Slovensku v medzinárodnej štúdii PISA 2018. Označ tvrdenie, ktoré je určite pravdivé. (zdroj: nucem.sk)",A. Slovensko sa v testovaní umiestnilo v spodnom pásme priemeru|B. Rozdiel v skóre medzi Slovenskom a najlepšie umiestnenou krajinou je 90|C. Čína sa do testovania zapojila dvakrát|D. Z anglicky hovoriacich krajín sa najvyššie umiestnilo Spojené kráľovstvo,B,Si ngapur – Slovensko = 90,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,11
bank-t6-12-1c13c2400c,V nasledujúc ej tabuľke sú uvedené hodnoty koláčov v cukrárni medzi rokmi 2018 –2020. Ktoré z tvrdení nie je pravdivé?,A. Cena veter níka nek les ala|B. Cena krémeša má stúpajúcu tendenciu|C. Cena bublaniny má stúpajúcu tendenciu|D. V roku 2019 cena muffinu klesla oproti predchádzajúcemu roku,C,"v roku 2019 cena vzrástla na 1,35%.",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,12
bank-t6-13-afa7b06614,"V nasledujúcej tabuľke sú uvedené mesačné počty zamestnancov jednej firmy. Vyber tvrdenie, ktoré z tabuľky vyplýva.",A. Na oddelení bezpečnosti v uvedených mesiacoch pracovali tí istí ľudia|B. Oddelenie administratívy malo najmenej zamestnancov v júli|C. Na vrátnici firma potrebuje minimálne piatich ľudí|D. V auguste pracovalo na oddelení ľudských zdrojov najviac zamestnancov,B,31 zamestnancov.,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,13
bank-t6-14-886769f9e0,Nasledujúca tabuľka z roku 2019 zobrazuje vývoj trhu pre všetky kategórie nových vozidiel na Slovensku. Ktoré tvrdenie z tabuľky nevyplýva?,A. Konštantne najviac predávanými sú osobné automobily|B. Počet všetkých predaných vozidiel v roku 2019 stúpol oproti roku 2018|C. Vývoj trhu pre kategóriu vozidiel N3 má klesajúcu tendenciu|D. V roku 2020 stúpol predaj osobných automobilov o približne 500,D,"údaj týkajúci sa roka 2020 je len odhad, reálne dáta nie sú z tabuľky zrejmé.",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,14
bank-t6-15-fd793a9bb6,Nasledujúca tabuľka zobrazuje počet obyvateľov Slovenska vo veku 20 – 49 rokov bez formálneho vzdelania alebo so základným vzdelaním v jednotlivých krajoch v roku 2011. Ktoré tvrdenie vyplýva z tabuľky?,"A. Najvyšší počet ľudí so základným vzdelaním žije v Košickom kraji|B. Najvyšší podiel ľudí so základným vzdelaním žije v Bratislavskom a Prešovskom kraji|C. Najmenej ľudí bez formálneho vzdelania žije v Banskobystrickom kraji|D. Celkový podiel ľudí bez formálneho vzdelania na Slovensku je 7,1 %",A,"10,5 %",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,15
bank-t6-16-2b060c27b9,Tabuľka zobrazuje rozlohu lesov Slovenska podľa vegetačných stupňov. Ktoré tvrdenie vyplýva z tabuľky?,A. Dubový vegetačný stupeň je charakteristický pre nadmorskú výšku nad 300 m|B. Najvyšší podiel porastovej pôdy má dubovo -bukový vegetačný stupeň|C. Najvzácnejší výskyt na Slovensku má smrekový vegetačný stupeň|D. Najviac ročných zrážok sa vyskytuje v smrekovo -bukovo -jedľovom vegetačnom stupni,B,"23,8 %",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,16
bank-t6-17-c13148cbe3,"V tabuľke sú slovenské vysoké školy zoradené zostupne podľa počtu zapísaných a prijatých uchádzačov (stĺpec ""zápis"") pre akademický rok 2021/2022. 96,5 Ktorá z možností nevyplýva z tabuľky?",A. Najnižší počet prihlášok bol podaný na VŠ zdravotníctva a soc. práce sv. Alžbety v Bratislave|B. Najnižší podiel prijatých uchádzačov bol na Univerzite Komenského v Bratislave|C. Žilinská univerzita v Žiline prijala menej ako|D. Na Univerzitu Pavla Jozefa Šafárika v Košiciach sa nezapísalo takmer 1000 prijatých uchádzačov,C,prijala až 92 % uchádzačov.,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,17
